usuario_id,mes_referencia,renda_mensal,total_despesas,percentual_renda_comprometida,nivel_endividamento_pct,taxa_poupanca_pct,percentual_despesas_fixas,percentual_gastos_nao_essenciais,quantidade_despesas_recorrentes,quantidade_transacoes_despesa,variacao_despesas_pct,reserva_em_meses,score_financeiro,perfil_financeiro,confianca_perfil,fatores_risco,fatores_positivos,regra_rotulacao,split,fonte
USR000092,2025-07,3495.4,3101.12,88.72,46.69,5.98,44.87,48.26,3,6,0.0,1.6,32.0,EM_RISCO,0.8384,renda_muito_comprometida|endividamento_alto|baixa_taxa_poupanca|reserva_baixa|gastos_nao_essenciais_altos,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000093,2025-07,7914.46,4288.67,54.19,1.63,12.61,43.89,48.66,4,6,0.0,16.82,95.0,SAUDAVEL,0.8553,gastos_nao_essenciais_altos,despesas_controladas|baixo_endividamento|poupanca_regular|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000094,2025-07,4265.62,4858.24,113.89,81.43,2.38,45.68,0.0,4,6,0.0,0.41,5.0,EM_RISCO,0.9462,despesas_acima_da_renda|endividamento_muito_alto|poupanca_insuficiente|sem_reserva_adequada,nenhum_relevante,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000095,2025-07,4640.74,5117.34,110.27,78.89,0.9,71.85,6.92,3,5,0.0,0.73,5.0,EM_RISCO,0.9401,despesas_acima_da_renda|endividamento_muito_alto|poupanca_insuficiente|sem_reserva_adequada,nenhum_relevante,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000096,2025-07,8694.87,4656.55,53.56,25.39,18.94,62.17,21.66,4,7,0.0,15.26,100.0,SAUDAVEL,0.9056,endividamento_moderado,despesas_controladas|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000097,2025-07,12780.02,8239.17,64.47,12.61,12.33,66.73,22.48,1,4,0.0,7.06,100.0,SAUDAVEL,0.945,nenhum_relevante,despesas_controladas|baixo_endividamento|poupanca_regular|reserva_robusta,SCORE_SINTETICO_V1,TEST,SINTETICO
USR000098,2025-07,12863.1,12612.03,98.05,32.9,6.49,67.22,4.23,3,8,0.0,2.66,53.0,EM_OBSERVACAO,0.6225,renda_muito_comprometida|endividamento_moderado|baixa_taxa_poupanca|reserva_baixa,nenhum_relevante,SCORE_SINTETICO_V1,TEST,SINTETICO
USR000099,2025-07,2456.35,1997.75,81.33,28.92,6.91,18.82,0.0,4,7,0.0,3.07,73.0,EM_OBSERVACAO,0.6321,renda_comprometida|endividamento_moderado|baixa_taxa_poupanca,reserva_adequada,SCORE_SINTETICO_V1,TEST,SINTETICO
USR000100,2025-07,4428.66,3700.38,83.56,22.84,8.95,36.69,42.67,2,6,0.0,2.09,63.0,EM_OBSERVACAO,0.7697,renda_comprometida|endividamento_moderado|reserva_baixa|gastos_nao_essenciais_altos,poupanca_regular,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000101,2025-07,2272.52,1749.21,76.97,29.49,8.58,30.95,39.01,3,5,0.0,2.48,63.0,EM_OBSERVACAO,0.7443,renda_comprometida|endividamento_moderado|reserva_baixa|gastos_nao_essenciais_altos,poupanca_regular,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000102,2025-07,7895.55,9047.19,114.59,80.39,1.12,74.07,20.12,4,8,0.0,0.81,5.0,EM_RISCO,0.9342,despesas_acima_da_renda|endividamento_muito_alto|poupanca_insuficiente|sem_reserva_adequada,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000103,2025-07,8740.29,5256.73,60.14,0.35,13.19,66.05,3.98,5,9,0.0,11.26,100.0,SAUDAVEL,0.8978,nenhum_relevante,despesas_controladas|baixo_endividamento|poupanca_regular|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000104,2025-07,5676.92,4395.63,77.43,24.35,6.96,47.3,5.84,2,7,0.0,2.75,65.0,EM_OBSERVACAO,0.6962,renda_comprometida|endividamento_moderado|baixa_taxa_poupanca|reserva_baixa,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000105,2025-07,17103.54,10414.48,60.89,10.84,19.68,69.81,10.23,3,6,0.0,12.6,100.0,SAUDAVEL,0.9195,nenhum_relevante,despesas_controladas|baixo_endividamento|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000106,2025-07,4518.02,3228.64,71.46,1.5,18.23,39.42,54.21,3,7,0.0,10.26,90.0,SAUDAVEL,0.8263,renda_comprometida|gastos_nao_essenciais_altos,baixo_endividamento|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000107,2025-07,8547.54,10367.58,121.29,69.29,1.39,60.34,14.33,3,5,0.0,0.01,5.0,EM_RISCO,0.9282,despesas_acima_da_renda|endividamento_muito_alto|poupanca_insuficiente|sem_reserva_adequada,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000108,2025-07,12608.17,8997.88,71.37,16.66,10.86,61.28,38.72,2,8,0.0,2.96,72.0,EM_OBSERVACAO,0.5858,renda_comprometida|reserva_baixa|gastos_nao_essenciais_altos,baixo_endividamento|poupanca_regular,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000109,2025-07,4230.49,4193.5,99.13,19.09,4.85,75.54,0.0,2,4,0.0,2.77,62.0,EM_OBSERVACAO,0.7318,renda_muito_comprometida|baixa_taxa_poupanca|reserva_baixa,baixo_endividamento,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000110,2025-07,2497.88,3077.92,123.22,44.23,3.21,41.53,7.44,6,9,0.0,0.61,22.0,EM_RISCO,0.9707,despesas_acima_da_renda|endividamento_alto|baixa_taxa_poupanca|sem_reserva_adequada,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000111,2025-07,1511.44,1044.32,69.09,15.19,21.95,26.53,56.41,2,7,0.0,18.62,100.0,SAUDAVEL,0.9151,gastos_nao_essenciais_altos,despesas_controladas|baixo_endividamento|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000112,2025-07,3645.49,3493.44,95.83,46.77,3.28,16.95,39.99,4,13,0.0,3.42,40.0,EM_RISCO,0.6945,renda_muito_comprometida|endividamento_alto|baixa_taxa_poupanca|gastos_nao_essenciais_altos,reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000113,2025-07,2454.39,2433.9,99.16,67.09,0.61,88.64,0.0,3,4,0.0,0.46,18.0,EM_RISCO,0.8912,renda_muito_comprometida|endividamento_muito_alto|poupanca_insuficiente|sem_reserva_adequada,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000114,2025-07,3964.75,4385.63,110.62,85.46,2.93,69.28,30.72,3,5,0.0,0.25,0.0,EM_RISCO,0.9334,despesas_acima_da_renda|endividamento_muito_alto|poupanca_insuficiente|sem_reserva_adequada|gastos_nao_essenciais_em_atencao,nenhum_relevante,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000115,2025-07,2170.56,1956.83,90.15,38.36,3.41,65.2,34.8,2,4,0.0,5.48,56.0,EM_OBSERVACAO,0.6315,renda_muito_comprometida|endividamento_moderado|baixa_taxa_poupanca|gastos_nao_essenciais_em_atencao,reserva_adequada,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000116,2025-07,2868.31,1584.39,55.24,6.87,12.8,34.55,15.51,3,10,0.0,11.86,100.0,SAUDAVEL,0.9355,nenhum_relevante,despesas_controladas|baixo_endividamento|poupanca_regular|reserva_robusta,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000117,2025-07,4811.68,3889.83,80.84,48.13,7.34,31.92,5.34,1,6,0.0,3.84,62.0,EM_OBSERVACAO,0.7284,renda_comprometida|endividamento_alto|baixa_taxa_poupanca,reserva_adequada,SCORE_SINTETICO_V1,TEST,SINTETICO
USR000118,2025-07,8663.66,6333.55,73.1,39.68,8.01,37.96,37.92,2,11,0.0,5.73,71.0,EM_OBSERVACAO,0.6041,renda_comprometida|endividamento_moderado|gastos_nao_essenciais_altos,poupanca_regular|reserva_adequada,SCORE_SINTETICO_V1,TEST,SINTETICO
USR000119,2025-07,3979.97,2309.36,58.02,26.6,16.61,71.1,28.11,3,5,0.0,10.8,96.0,SAUDAVEL,0.8762,endividamento_moderado|gastos_nao_essenciais_em_atencao,despesas_controladas|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TEST,SINTETICO
USR000120,2025-07,5563.48,4208.44,75.64,7.13,18.77,40.23,59.77,2,4,0.0,5.34,85.0,SAUDAVEL,0.6991,renda_comprometida|gastos_nao_essenciais_altos,baixo_endividamento|boa_taxa_poupanca|reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000121,2025-07,4923.89,4228.47,85.88,72.15,1.6,79.57,6.49,3,9,0.0,0.44,18.0,EM_RISCO,0.9568,renda_muito_comprometida|endividamento_muito_alto|poupanca_insuficiente|sem_reserva_adequada,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000122,2025-07,12843.16,11212.05,87.3,55.27,2.03,45.53,22.13,4,7,0.0,1.24,35.0,EM_RISCO,0.8003,renda_muito_comprometida|endividamento_alto|poupanca_insuficiente|reserva_baixa,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000123,2025-07,5554.21,4754.24,85.6,47.33,10.49,75.52,24.48,4,6,0.0,3.3,58.0,EM_OBSERVACAO,0.7076,renda_muito_comprometida|endividamento_alto,poupanca_regular|reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000124,2025-07,7650.6,6738.57,88.08,50.92,0.53,43.45,50.66,3,10,0.0,0.42,18.0,EM_RISCO,0.9323,renda_muito_comprometida|endividamento_alto|poupanca_insuficiente|sem_reserva_adequada|gastos_nao_essenciais_altos,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000125,2025-07,2990.28,2851.51,95.36,46.34,2.08,76.82,4.08,5,8,0.0,0.39,28.0,EM_RISCO,0.888,renda_muito_comprometida|endividamento_alto|poupanca_insuficiente|sem_reserva_adequada,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000126,2025-07,4286.16,3213.92,74.98,26.24,5.64,37.8,11.27,4,10,0.0,2.16,65.0,EM_OBSERVACAO,0.7067,renda_comprometida|endividamento_moderado|baixa_taxa_poupanca|reserva_baixa,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000127,2025-07,5228.76,5169.16,98.86,53.16,3.49,68.25,31.75,3,6,0.0,0.27,30.0,EM_RISCO,0.8285,renda_muito_comprometida|endividamento_alto|baixa_taxa_poupanca|sem_reserva_adequada|gastos_nao_essenciais_em_atencao,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000128,2025-07,6716.47,4264.55,63.49,22.3,21.62,33.22,39.54,2,4,0.0,7.16,91.0,SAUDAVEL,0.7937,endividamento_moderado|gastos_nao_essenciais_altos,despesas_controladas|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000129,2025-07,5502.56,4542.18,82.55,21.92,4.15,67.78,7.67,5,8,0.0,2.05,65.0,EM_OBSERVACAO,0.7422,renda_comprometida|endividamento_moderado|baixa_taxa_poupanca|reserva_baixa,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000130,2025-07,5300.92,6079.2,114.68,48.5,1.19,63.59,0.0,3,7,0.0,0.6,15.0,EM_RISCO,0.8649,despesas_acima_da_renda|endividamento_alto|poupanca_insuficiente|sem_reserva_adequada,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000131,2025-07,10325.84,11170.79,108.18,58.96,0.97,48.3,0.0,3,7,0.0,0.02,15.0,EM_RISCO,0.9013,despesas_acima_da_renda|endividamento_alto|poupanca_insuficiente|sem_reserva_adequada,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000132,2025-07,1329.39,1058.19,79.6,44.83,6.21,74.95,6.42,4,9,0.0,2.64,54.0,EM_OBSERVACAO,0.6412,renda_comprometida|endividamento_alto|baixa_taxa_poupanca|reserva_baixa,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000133,2025-07,10042.3,11096.0,110.49,57.34,2.07,40.97,15.77,2,5,0.0,0.79,15.0,EM_RISCO,0.9116,despesas_acima_da_renda|endividamento_alto|poupanca_insuficiente|sem_reserva_adequada,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000134,2025-07,3061.45,3206.47,104.74,42.73,9.91,53.54,38.3,2,10,0.0,5.21,35.0,EM_RISCO,0.8282,despesas_acima_da_renda|endividamento_alto|gastos_nao_essenciais_altos,poupanca_regular|reserva_adequada,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000135,2025-07,5023.77,4223.44,84.07,40.73,10.64,58.88,8.02,2,8,0.0,4.69,70.0,EM_OBSERVACAO,0.6671,renda_comprometida|endividamento_alto,poupanca_regular|reserva_adequada,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000136,2025-07,5084.48,3056.34,60.11,14.53,18.19,26.07,30.18,2,8,0.0,10.5,100.0,SAUDAVEL,0.9172,gastos_nao_essenciais_em_atencao,despesas_controladas|baixo_endividamento|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000137,2025-07,9100.89,8506.76,93.47,34.42,4.13,47.39,0.0,2,4,0.0,1.28,53.0,EM_OBSERVACAO,0.6265,renda_muito_comprometida|endividamento_moderado|baixa_taxa_poupanca|reserva_baixa,nenhum_relevante,SCORE_SINTETICO_V1,TEST,SINTETICO
USR000138,2025-07,1887.75,1484.15,78.62,21.38,13.21,34.02,46.32,3,5,0.0,13.23,76.0,SAUDAVEL,0.5958,renda_comprometida|endividamento_moderado|gastos_nao_essenciais_altos,poupanca_regular|reserva_robusta,SCORE_SINTETICO_V1,TEST,SINTETICO
USR000139,2025-07,3256.21,2481.4,76.21,46.18,7.77,26.58,21.19,4,8,0.0,2.49,54.0,EM_OBSERVACAO,0.6252,renda_comprometida|endividamento_alto|baixa_taxa_poupanca|reserva_baixa,nenhum_relevante,SCORE_SINTETICO_V1,TEST,SINTETICO
USR000140,2025-07,12844.6,12214.49,95.09,40.9,9.65,28.55,22.66,4,8,0.0,2.03,50.0,EM_OBSERVACAO,0.619,renda_muito_comprometida|endividamento_alto|reserva_baixa,poupanca_regular,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000141,2025-07,3936.14,4424.34,112.4,46.17,0.41,26.23,15.09,2,5,0.0,0.53,15.0,EM_RISCO,0.9164,despesas_acima_da_renda|endividamento_alto|poupanca_insuficiente|sem_reserva_adequada,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000142,2025-07,8557.5,9370.82,109.5,71.47,0.99,45.23,47.96,5,11,0.0,0.62,0.0,EM_RISCO,0.9055,despesas_acima_da_renda|endividamento_muito_alto|poupanca_insuficiente|sem_reserva_adequada|gastos_nao_essenciais_altos,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000143,2025-07,6821.54,5458.0,80.01,33.88,3.01,32.44,38.8,4,11,0.0,2.55,55.0,EM_OBSERVACAO,0.6359,renda_comprometida|endividamento_moderado|baixa_taxa_poupanca|reserva_baixa|gastos_nao_essenciais_altos,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000144,2025-07,4076.11,3664.07,89.89,20.65,10.94,55.28,2.81,3,9,0.0,4.18,69.0,EM_OBSERVACAO,0.6778,renda_muito_comprometida|endividamento_moderado,poupanca_regular|reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000145,2025-07,9657.28,6022.03,62.36,20.13,15.26,56.15,18.26,5,12,0.0,6.36,100.0,SAUDAVEL,0.9373,endividamento_moderado,despesas_controladas|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000146,2025-07,2458.13,1885.16,76.69,0.0,19.2,56.72,10.82,3,7,0.0,9.1,100.0,SAUDAVEL,0.9528,renda_comprometida,baixo_endividamento|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000147,2025-07,10372.74,8189.85,78.96,41.73,6.82,49.41,43.94,4,8,0.0,4.22,52.0,EM_OBSERVACAO,0.6424,renda_comprometida|endividamento_alto|baixa_taxa_poupanca|gastos_nao_essenciais_altos,reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000148,2025-07,2160.89,1526.53,70.64,45.43,6.84,84.4,9.24,4,6,0.0,5.15,62.0,EM_OBSERVACAO,0.7659,renda_comprometida|endividamento_alto|baixa_taxa_poupanca,reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000149,2025-07,4149.23,3071.25,74.02,18.72,4.48,15.07,72.88,3,7,0.0,2.67,64.0,EM_OBSERVACAO,0.7215,renda_comprometida|baixa_taxa_poupanca|reserva_baixa|gastos_nao_essenciais_altos,baixo_endividamento,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000150,2025-07,3712.22,2872.46,77.38,24.02,8.09,66.31,27.58,6,10,0.0,4.49,76.0,SAUDAVEL,0.6029,renda_comprometida|endividamento_moderado|gastos_nao_essenciais_em_atencao,poupanca_regular|reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000151,2025-07,2219.96,1277.49,57.55,0.22,12.7,32.61,67.39,4,7,0.0,12.33,95.0,SAUDAVEL,0.825,gastos_nao_essenciais_altos,despesas_controladas|baixo_endividamento|poupanca_regular|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000152,2025-07,3261.49,3663.66,112.33,45.86,2.79,76.77,16.86,4,6,0.0,0.21,15.0,EM_RISCO,0.9194,despesas_acima_da_renda|endividamento_alto|poupanca_insuficiente|sem_reserva_adequada,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000153,2025-07,4633.45,3446.68,74.39,29.85,3.86,60.93,4.02,5,12,0.0,1.92,65.0,EM_OBSERVACAO,0.6707,renda_comprometida|endividamento_moderado|baixa_taxa_poupanca|reserva_baixa,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000154,2025-07,3734.07,3604.02,96.52,59.14,3.16,65.69,31.26,7,9,0.0,0.97,30.0,EM_RISCO,0.8508,renda_muito_comprometida|endividamento_alto|baixa_taxa_poupanca|sem_reserva_adequada|gastos_nao_essenciais_em_atencao,nenhum_relevante,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000155,2025-07,4230.46,3992.91,94.38,29.77,10.38,19.11,33.79,1,9,0.0,5.16,64.0,EM_OBSERVACAO,0.7596,renda_muito_comprometida|endividamento_moderado|gastos_nao_essenciais_em_atencao,poupanca_regular|reserva_adequada,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000156,2025-07,6546.58,3923.63,59.93,7.18,14.52,91.75,3.06,2,6,0.0,7.22,100.0,SAUDAVEL,0.9535,nenhum_relevante,despesas_controladas|baixo_endividamento|poupanca_regular|reserva_robusta,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000157,2025-07,8435.45,6325.83,74.99,1.94,11.54,21.78,41.05,4,8,0.0,22.84,85.0,SAUDAVEL,0.6725,renda_comprometida|gastos_nao_essenciais_altos,baixo_endividamento|poupanca_regular|reserva_robusta,SCORE_SINTETICO_V1,TEST,SINTETICO
USR000158,2025-07,8256.38,4564.2,55.28,20.43,21.1,7.57,88.29,3,7,0.0,20.06,91.0,SAUDAVEL,0.7683,endividamento_moderado|gastos_nao_essenciais_altos,despesas_controladas|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TEST,SINTETICO
USR000159,2025-07,3710.44,2270.15,61.18,12.35,10.08,66.7,33.3,2,5,0.0,13.59,100.0,SAUDAVEL,0.9344,gastos_nao_essenciais_em_atencao,despesas_controladas|baixo_endividamento|poupanca_regular|reserva_robusta,SCORE_SINTETICO_V1,TEST,SINTETICO
USR000160,2025-07,6830.52,4362.56,63.87,11.23,19.69,17.0,38.92,2,9,0.0,6.21,100.0,SAUDAVEL,0.9145,gastos_nao_essenciais_altos,despesas_controladas|baixo_endividamento|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000161,2025-07,11696.01,9134.06,78.1,28.21,6.74,70.82,12.47,4,8,0.0,2.21,65.0,EM_OBSERVACAO,0.7144,renda_comprometida|endividamento_moderado|baixa_taxa_poupanca|reserva_baixa,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000162,2025-07,6441.8,5238.44,81.32,22.32,3.54,25.89,62.08,3,11,0.0,5.05,63.0,EM_OBSERVACAO,0.6902,renda_comprometida|endividamento_moderado|baixa_taxa_poupanca|gastos_nao_essenciais_altos,reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000163,2025-07,15264.7,10628.06,69.63,21.02,17.86,50.89,14.27,4,7,0.0,7.97,100.0,SAUDAVEL,0.9385,endividamento_moderado,despesas_controladas|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000164,2025-07,4019.63,3047.22,75.81,2.46,21.96,68.4,15.74,3,9,0.0,5.53,95.0,SAUDAVEL,0.8722,renda_comprometida,baixo_endividamento|boa_taxa_poupanca|reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000165,2025-07,7132.42,5977.52,83.81,34.03,3.53,85.38,14.62,5,7,0.0,2.01,65.0,EM_OBSERVACAO,0.7186,renda_comprometida|endividamento_moderado|baixa_taxa_poupanca|reserva_baixa,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000166,2025-07,4835.61,2561.4,52.97,9.99,10.21,46.35,53.65,7,11,0.0,8.38,95.0,SAUDAVEL,0.8297,gastos_nao_essenciais_altos,despesas_controladas|baixo_endividamento|poupanca_regular|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000167,2025-07,1629.04,1182.09,72.56,28.02,10.02,32.48,50.7,5,9,0.0,0.77,56.0,EM_OBSERVACAO,0.6568,renda_comprometida|endividamento_moderado|sem_reserva_adequada|gastos_nao_essenciais_altos,poupanca_regular,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000168,2025-07,2946.02,2527.73,85.8,41.28,3.92,32.35,29.15,4,9,0.0,1.26,37.0,EM_RISCO,0.7776,renda_muito_comprometida|endividamento_alto|baixa_taxa_poupanca|reserva_baixa|gastos_nao_essenciais_em_atencao,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000169,2025-07,4429.21,3819.28,86.23,30.81,3.68,34.71,53.39,2,7,0.0,3.83,51.0,EM_OBSERVACAO,0.5953,renda_muito_comprometida|endividamento_moderado|baixa_taxa_poupanca|gastos_nao_essenciais_altos,reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000170,2025-07,2051.27,1447.88,70.58,24.28,19.35,65.54,7.77,4,8,0.0,8.93,91.0,SAUDAVEL,0.7432,renda_comprometida|endividamento_moderado,boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000171,2025-07,5170.32,3370.59,65.19,0.74,19.23,64.86,15.38,5,8,0.0,13.09,100.0,SAUDAVEL,0.9523,nenhum_relevante,despesas_controladas|baixo_endividamento|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000172,2025-07,3531.72,2804.15,79.4,36.04,5.46,82.18,0.0,1,4,0.0,1.22,65.0,EM_OBSERVACAO,0.7237,renda_comprometida|endividamento_moderado|baixa_taxa_poupanca|reserva_baixa,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000173,2025-07,2899.19,1866.49,64.38,8.86,18.08,40.32,43.77,4,10,0.0,22.77,100.0,SAUDAVEL,0.914,gastos_nao_essenciais_altos,despesas_controladas|baixo_endividamento|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000174,2025-07,5283.52,3379.89,63.97,11.42,10.96,81.12,11.24,3,9,0.0,14.95,100.0,SAUDAVEL,0.9009,nenhum_relevante,despesas_controladas|baixo_endividamento|poupanca_regular|reserva_robusta,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000175,2025-07,12067.8,13348.52,110.61,64.68,1.52,29.07,12.98,4,9,0.0,0.22,5.0,EM_RISCO,0.951,despesas_acima_da_renda|endividamento_muito_alto|poupanca_insuficiente|sem_reserva_adequada,nenhum_relevante,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000176,2025-07,7998.6,8358.85,104.5,66.19,1.83,31.1,37.58,5,10,0.0,0.74,0.0,EM_RISCO,0.8968,despesas_acima_da_renda|endividamento_muito_alto|poupanca_insuficiente|sem_reserva_adequada|gastos_nao_essenciais_altos,nenhum_relevante,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000177,2025-07,5184.48,2610.18,50.35,2.13,15.02,24.27,54.06,2,9,0.0,22.25,100.0,SAUDAVEL,0.9598,gastos_nao_essenciais_altos,despesas_controladas|baixo_endividamento|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TEST,SINTETICO
USR000178,2025-07,8995.41,8132.06,90.4,49.79,9.48,18.99,61.0,4,8,0.0,4.18,48.0,EM_RISCO,0.6292,renda_muito_comprometida|endividamento_alto|gastos_nao_essenciais_altos,poupanca_regular|reserva_adequada,SCORE_SINTETICO_V1,TEST,SINTETICO
USR000179,2025-07,9019.44,7878.4,87.35,35.68,5.36,54.49,34.63,2,4,0.0,1.43,48.0,EM_RISCO,0.6496,renda_muito_comprometida|endividamento_moderado|baixa_taxa_poupanca|reserva_baixa|gastos_nao_essenciais_em_atencao,nenhum_relevante,SCORE_SINTETICO_V1,TEST,SINTETICO
USR000180,2025-07,7181.69,3756.03,52.3,19.87,20.71,55.88,0.0,2,6,0.0,24.16,100.0,SAUDAVEL,0.9611,nenhum_relevante,despesas_controladas|baixo_endividamento|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000181,2025-07,9171.8,9699.85,105.76,26.91,4.02,15.31,29.14,2,5,0.0,0.81,28.0,EM_RISCO,0.8962,despesas_acima_da_renda|endividamento_moderado|baixa_taxa_poupanca|sem_reserva_adequada|gastos_nao_essenciais_em_atencao,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000182,2025-07,5184.06,4032.31,77.78,34.35,10.51,60.6,23.63,2,7,0.0,2.36,73.0,EM_OBSERVACAO,0.6149,renda_comprometida|endividamento_moderado|reserva_baixa,poupanca_regular,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000183,2025-07,5558.65,5331.84,95.92,94.22,1.73,35.33,49.89,3,8,0.0,0.65,8.0,EM_RISCO,0.9342,renda_muito_comprometida|endividamento_muito_alto|poupanca_insuficiente|sem_reserva_adequada|gastos_nao_essenciais_altos,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000184,2025-07,7234.01,5283.14,73.03,7.57,20.13,59.81,22.53,3,8,0.0,12.43,100.0,SAUDAVEL,0.89,renda_comprometida,baixo_endividamento|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
